,mean_fit_time,std_fit_time,mean_score_time,std_score_time,Number of neighbors,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,Outer fold iteration,Best model,CV error
3,0.002173757553100586,0.00019243635377167183,0.007912445068359374,0.0005734388708666187,18,{'n_neighbors': 18},0.84375,0.9027777777777778,0.8715277777777778,0.90625,0.8888888888888888,0.882638888888889,0.022969215845196147,3,0.8993055555555556,0.8871527777777778,0.8984375,0.8862847222222222,0.8940972222222222,0.8930555555555555,0.005473570406400855,1,0,0.11736111111111103
4,0.0021366596221923826,0.00014521264396620217,0.008414936065673829,0.0009460305421451631,19,{'n_neighbors': 19},0.84375,0.90625,0.875,0.8993055555555556,0.8819444444444444,0.88125,0.021894281625603404,5,0.9001736111111112,0.8836805555555556,0.8949652777777778,0.8862847222222222,0.8932291666666666,0.8916666666666668,0.005973836991001833,1,0,0.11875000000000002
5,0.002285003662109375,0.0002496916243714821,0.007789230346679688,0.0008376255211321884,20,{'n_neighbors': 20},0.8333333333333334,0.9027777777777778,0.875,0.8923611111111112,0.8784722222222222,0.8763888888888889,0.02371301538744982,7,0.8958333333333334,0.8819444444444444,0.8914930555555556,0.8862847222222222,0.8914930555555556,0.8894097222222221,0.004804983508020179,1,0,0.12361111111111112
6,0.0018433094024658202,0.00033326290557141443,0.008094024658203126,0.0005386967081925283,21,{'n_neighbors': 21},0.8402777777777778,0.8993055555555556,0.875,0.8888888888888888,0.8819444444444444,0.8770833333333334,0.020078933742779106,6,0.8949652777777778,0.8836805555555556,0.8888888888888888,0.8828125,0.8932291666666666,0.8887152777777778,0.004892014862362967,1,0,0.12291666666666656
7,0.0021248340606689455,0.0002308659878924966,0.008257770538330078,0.0011251058242692897,22,{'n_neighbors': 22},0.8368055555555556,0.9027777777777778,0.8645833333333334,0.8888888888888888,0.875,0.8736111111111111,0.02245966892888364,8,0.890625,0.8810763888888888,0.8888888888888888,0.8793402777777778,0.8897569444444444,0.8859375,0.0047418403763012686,1,0,0.12638888888888888
8,0.0019896984100341796,0.0002118328668091409,0.008777952194213868,0.0008104473175716546,23,{'n_neighbors': 23},0.8298611111111112,0.8993055555555556,0.8715277777777778,0.8819444444444444,0.8819444444444444,0.8729166666666668,0.023302724632725702,9,0.8897569444444444,0.8802083333333334,0.8871527777777778,0.8810763888888888,0.8888888888888888,0.8854166666666666,0.0039968279282018414,1,0,0.12708333333333321
9,0.002080392837524414,0.00026745249140233956,0.008611965179443359,0.0008167711014899148,24,{'n_neighbors': 24},0.8333333333333334,0.9027777777777778,0.8611111111111112,0.8819444444444444,0.875,0.8708333333333333,0.023073955174772415,10,0.8888888888888888,0.8802083333333334,0.8845486111111112,0.8810763888888888,0.8810763888888888,0.8831597222222222,0.0032293533398851096,1,0,0.12916666666666665
0,0.0019298076629638671,0.0002510576574044691,0.007037019729614258,0.00023317408220303399,15,{'n_neighbors': 15},0.9027777777777778,0.8958333333333334,0.8923611111111112,0.8958333333333334,0.8472222222222222,0.8868055555555555,0.02007893374277913,1,0.8967013888888888,0.9027777777777778,0.8975694444444444,0.9027777777777778,0.9036458333333334,0.9006944444444442,0.002936030299529155,2,1,0.11319444444444449
1,0.002110719680786133,0.0001561366850567482,0.007737398147583008,0.0011154483280958665,16,{'n_neighbors': 16},0.90625,0.8923611111111112,0.8923611111111112,0.8854166666666666,0.8541666666666666,0.8861111111111111,0.017347216662217793,2,0.8967013888888888,0.8975694444444444,0.8975694444444444,0.8975694444444444,0.8993055555555556,0.8977430555555556,0.0008505172717997388,2,0,0.11388888888888893
2,0.002180194854736328,0.0001726590147989832,0.008312416076660157,0.0007645136477426683,17,{'n_neighbors': 17},0.90625,0.8854166666666666,0.8923611111111112,0.8888888888888888,0.8576388888888888,0.8861111111111111,0.015896559919805018,2,0.8932291666666666,0.890625,0.8958333333333334,0.8975694444444444,0.8967013888888888,0.8947916666666668,0.002539711603876348,2,0,0.11388888888888893
3,0.0021064281463623047,0.000277196558931608,0.006822347640991211,0.000724756512878818,18,{'n_neighbors': 18},0.90625,0.8819444444444444,0.8923611111111112,0.8784722222222222,0.8611111111111112,0.8840277777777779,0.014990995239529785,4,0.8914930555555556,0.890625,0.8914930555555556,0.8984375,0.8940972222222222,0.8932291666666666,0.0028527216536727335,2,0,0.11597222222222214
4,0.0019530296325683595,0.0002718189548671131,0.008006000518798828,0.0012264525961442122,19,{'n_neighbors': 19},0.90625,0.8888888888888888,0.8888888888888888,0.8854166666666666,0.8506944444444444,0.8840277777777776,0.018188612296817775,5,0.8897569444444444,0.8871527777777778,0.890625,0.8993055555555556,0.8940972222222222,0.8921875,0.004195502074164789,2,0,0.11597222222222237
5,0.0020522117614746095,0.00018859826486437438,0.007901191711425781,0.0004842292493565995,20,{'n_neighbors': 20},0.9027777777777778,0.8923611111111112,0.875,0.8784722222222222,0.8472222222222222,0.8791666666666667,0.018814190533533438,6,0.8862847222222222,0.8836805555555556,0.8862847222222222,0.8940972222222222,0.8940972222222222,0.888888888888889,0.004357604304864968,2,0,0.12083333333333335
6,0.0022081375122070313,0.00023425969602149118,0.008771085739135742,0.0009983679497645671,21,{'n_neighbors': 21},0.90625,0.8819444444444444,0.8784722222222222,0.8784722222222222,0.8402777777777778,0.8770833333333334,0.021132116742642964,7,0.8828125,0.8854166666666666,0.8845486111111112,0.8932291666666666,0.890625,0.8873263888888889,0.003936036128039788,2,0,0.12291666666666656
7,0.0020991802215576173,0.0002553845002121504,0.007835769653320312,0.0007585051028696794,22,{'n_neighbors': 22},0.8993055555555556,0.8784722222222222,0.875,0.8715277777777778,0.84375,0.8736111111111111,0.017786456215091253,9,0.8828125,0.8836805555555556,0.8810763888888888,0.890625,0.8897569444444444,0.8855902777777779,0.0038586997866133493,2,0,0.12638888888888888
8,0.001999568939208984,0.000312922851013783,0.008679676055908202,0.0006482901553945461,23,{'n_neighbors': 23},0.8993055555555556,0.875,0.8923611111111112,0.875,0.84375,0.8770833333333334,0.019219934032080634,7,0.8810763888888888,0.8845486111111112,0.8810763888888888,0.8923611111111112,0.8888888888888888,0.8855902777777779,0.004439830504355728,2,0,0.12291666666666656
9,0.0023096084594726564,0.0002786902255714891,0.008748197555541992,0.0008316114489852042,24,{'n_neighbors': 24},0.8923611111111112,0.875,0.8923611111111112,0.8715277777777778,0.8368055555555556,0.8736111111111111,0.020317692831010835,9,0.8810763888888888,0.8819444444444444,0.8767361111111112,0.8828125,0.8871527777777778,0.8819444444444444,0.0033394763995957108,2,0,0.12638888888888888
0,0.002185201644897461,0.00011545118804087037,0.007207202911376953,0.0009114369694855057,15,{'n_neighbors': 15},0.9097222222222222,0.8611111111111112,0.8958333333333334,0.9097222222222222,0.8576388888888888,0.8868055555555557,0.022990201885065065,2,0.8993055555555556,0.90625,0.9010416666666666,0.9053819444444444,0.9123263888888888,0.9048611111111111,0.004547153074204426,3,0,0.11319444444444426
1,0.002095460891723633,0.000317626131131903,0.006921529769897461,0.0007272127017488461,16,{'n_neighbors': 16},0.9027777777777778,0.8576388888888888,0.8993055555555556,0.90625,0.8472222222222222,0.882638888888889,0.024980702428618003,6,0.8949652777777778,0.9045138888888888,0.8993055555555556,0.9001736111111112,0.9097222222222222,0.9017361111111111,0.005013725374372778,3,0,0.11736111111111103
2,0.0022098541259765623,7.190008661023595e-05,0.007835721969604493,0.001001350591268595,17,{'n_neighbors': 17},0.9131944444444444,0.8576388888888888,0.9027777777777778,0.9097222222222222,0.8541666666666666,0.8875,0.026039351748962065,1,0.8862847222222222,0.9053819444444444,0.8993055555555556,0.9001736111111112,0.9088541666666666,0.9,0.0076939304882501095,3,1,0.11250000000000004
3,0.0021552562713623045,0.0001825009365214488,0.008189010620117187,0.0008573749887418207,18,{'n_neighbors': 18},0.9027777777777778,0.8611111111111112,0.8993055555555556,0.9131944444444444,0.8472222222222222,0.8847222222222223,0.025741323601181434,3,0.8888888888888888,0.9036458333333334,0.9010416666666666,0.8993055555555556,0.9079861111111112,0.900173611111111,0.006355210145042784,3,0,0.1152777777777777
4,0.002096128463745117,0.00022861402459904188,0.007690954208374024,0.000658796868298048,19,{'n_neighbors': 19},0.9027777777777778,0.8541666666666666,0.8993055555555556,0.9131944444444444,0.8541666666666666,0.8847222222222223,0.025363864399652342,3,0.8828125,0.9027777777777778,0.8993055555555556,0.8958333333333334,0.9027777777777778,0.896701388888889,0.007406503127674151,3,0,0.1152777777777777
5,0.0022049427032470705,0.00012645802346570532,0.008054065704345702,0.0007509315743142913,20,{'n_neighbors': 20},0.90625,0.8506944444444444,0.8958333333333334,0.9131944444444444,0.8472222222222222,0.882638888888889,0.02807136518251075,6,0.8845486111111112,0.9053819444444444,0.8967013888888888,0.8932291666666666,0.9053819444444444,0.8970486111111111,0.007872072256079585,3,0,0.11736111111111103
6,0.0020592212677001953,0.0001636456219847128,0.007918214797973633,0.0012209299703763515,21,{'n_neighbors': 21},0.9097222222222222,0.8472222222222222,0.8923611111111112,0.9097222222222222,0.84375,0.8805555555555555,0.029347981401549223,8,0.8784722222222222,0.9010416666666666,0.8923611111111112,0.8862847222222222,0.90625,0.8928819444444445,0.009967152843338418,3,0,0.11944444444444446
7,0.002067089080810547,0.00018495793610091147,0.007874584197998047,0.0006963328564401332,22,{'n_neighbors': 22},0.9201388888888888,0.8472222222222222,0.8923611111111112,0.9097222222222222,0.8506944444444444,0.8840277777777779,0.029998070925632187,5,0.8810763888888888,0.8993055555555556,0.8888888888888888,0.8897569444444444,0.9036458333333334,0.8925347222222222,0.00802000657114663,3,0,0.11597222222222214
8,0.0022079944610595703,0.00026890018066935196,0.008510112762451172,0.0005338469583705678,23,{'n_neighbors': 23},0.9097222222222222,0.8472222222222222,0.8923611111111112,0.90625,0.84375,0.8798611111111111,0.028683161705643594,9,0.8784722222222222,0.8967013888888888,0.8862847222222222,0.8888888888888888,0.9001736111111112,0.8901041666666668,0.007697846971317846,3,0,0.1201388888888889
9,0.0020674705505371095,0.0002871621923887326,0.008250617980957031,0.0007562438083106934,24,{'n_neighbors': 24},0.9097222222222222,0.8541666666666666,0.8888888888888888,0.9027777777777778,0.84375,0.8798611111111111,0.026315687946522805,9,0.8767361111111112,0.8940972222222222,0.8862847222222222,0.8854166666666666,0.8984375,0.8881944444444445,0.00751557667427546,3,0,0.1201388888888889
0,0.0018344879150390624,0.00016089665754601582,0.007382917404174805,0.0009134088085001423,15,{'n_neighbors': 15},0.9166666666666666,0.8611111111111112,0.8819444444444444,0.90625,0.8854166666666666,0.8902777777777778,0.019469230234550237,1,0.8958333333333334,0.9001736111111112,0.9019097222222222,0.8932291666666666,0.8975694444444444,0.8977430555555556,0.0030763967268523287,4,1,0.10972222222222217
1,0.0022277355194091795,0.00020332687564558917,0.00736079216003418,0.0004909470688750587,16,{'n_neighbors': 16},0.9201388888888888,0.8576388888888888,0.8715277777777778,0.90625,0.8784722222222222,0.8868055555555555,0.022990201885065065,2,0.8923611111111112,0.8993055555555556,0.8949652777777778,0.8932291666666666,0.8993055555555556,0.8958333333333334,0.0029564906885288953,4,0,0.11319444444444449
2,0.0022099494934082033,0.0002545840866570035,0.007450103759765625,0.0004419070451667733,17,{'n_neighbors': 17},0.9131944444444444,0.8576388888888888,0.8680555555555556,0.9166666666666666,0.8715277777777778,0.8854166666666666,0.02455231879119956,3,0.890625,0.8984375,0.8975694444444444,0.8897569444444444,0.8975694444444444,0.8947916666666668,0.003779781433520354,4,0,0.11458333333333337
3,0.002202749252319336,0.0002923075175881346,0.007607364654541015,0.0007008607411010907,18,{'n_neighbors': 18},0.9027777777777778,0.8576388888888888,0.8645833333333334,0.90625,0.875,0.88125,0.019812975857898766,4,0.8845486111111112,0.8949652777777778,0.8967013888888888,0.8836805555555556,0.8967013888888888,0.8913194444444443,0.005923167399038848,4,0,0.11875000000000002
4,0.0020633697509765624,0.00023363359547941813,0.009365653991699219,0.0006417055540110181,19,{'n_neighbors': 19},0.9027777777777778,0.8541666666666666,0.8645833333333334,0.8993055555555556,0.8680555555555556,0.8777777777777777,0.019568059449451912,7,0.8871527777777778,0.8958333333333334,0.8967013888888888,0.8810763888888888,0.8967013888888888,0.8914930555555556,0.006331452266948083,4,0,0.12222222222222234
5,0.002037334442138672,0.000305454804597185,0.008147478103637695,0.0007897430939588734,20,{'n_neighbors': 20},0.8993055555555556,0.8541666666666666,0.8715277777777778,0.9027777777777778,0.8715277777777778,0.8798611111111111,0.018451847577203383,5,0.8828125,0.8984375,0.8940972222222222,0.8819444444444444,0.890625,0.8895833333333334,0.006388322740616011,4,0,0.1201388888888889
6,0.002013874053955078,0.00019049464834843948,0.0075511932373046875,0.00020325543940198935,21,{'n_neighbors': 21},0.8993055555555556,0.8576388888888888,0.8715277777777778,0.8993055555555556,0.8611111111111112,0.8777777777777779,0.01816207893141949,6,0.8819444444444444,0.8949652777777778,0.8914930555555556,0.8776041666666666,0.8914930555555556,0.8875,0.006578921986630724,4,0,0.12222222222222212
7,0.0020780086517333983,0.0002576027032025471,0.007929086685180664,0.0010043285791060264,22,{'n_neighbors': 22},0.8923611111111112,0.8541666666666666,0.8680555555555556,0.8958333333333334,0.8645833333333334,0.875,0.016286165832720266,8,0.8802083333333334,0.8871527777777778,0.8880208333333334,0.8741319444444444,0.8897569444444444,0.8838541666666668,0.005846339666834289,4,0,0.125
8,0.00191802978515625,0.00021889720675404877,0.008832168579101563,0.00148476029837289,23,{'n_neighbors': 23},0.8923611111111112,0.8576388888888888,0.8611111111111112,0.8923611111111112,0.8645833333333334,0.8736111111111111,0.015466012118972304,9,0.8758680555555556,0.8880208333333334,0.8862847222222222,0.875,0.8888888888888888,0.8828125,0.006088777054427136,4,0,0.12638888888888888
9,0.0020263671875,0.00016144592203915843,0.00764155387878418,0.0003387647968881966,24,{'n_neighbors': 24},0.8888888888888888,0.8541666666666666,0.8611111111111112,0.8888888888888888,0.8576388888888888,0.8701388888888889,0.015466012118972269,10,0.8706597222222222,0.8854166666666666,0.8810763888888888,0.8715277777777778,0.8845486111111112,0.8786458333333332,0.006340966099913079,4,0,0.1298611111111111
0,0.002040719985961914,0.0002003282852804763,0.007224845886230469,0.0006789879411307282,15,{'n_neighbors': 15},0.8645833333333334,0.8854166666666666,0.8854166666666666,0.8993055555555556,0.8958333333333334,0.8861111111111111,0.012108052620946315,1,0.90625,0.9019097222222222,0.9027777777777778,0.8984375,0.9027777777777778,0.9024305555555555,0.0024917882108346063,5,1,0.11388888888888893
1,0.002216958999633789,0.0002038370709590268,0.008377313613891602,0.0006304808994076154,16,{'n_neighbors': 16},0.8680555555555556,0.8888888888888888,0.8819444444444444,0.8958333333333334,0.8888888888888888,0.8847222222222222,0.009419902754340645,2,0.9010416666666666,0.8993055555555556,0.8984375,0.8949652777777778,0.9019097222222222,0.8991319444444444,0.002418122964788897,5,0,0.11527777777777781
2,0.0021799087524414064,7.343406800206236e-05,0.007617521286010742,0.001029898106870179,17,{'n_neighbors': 17},0.8611111111111112,0.8854166666666666,0.8819444444444444,0.8958333333333334,0.8958333333333334,0.8840277777777779,0.012729376930432884,3,0.9001736111111112,0.8940972222222222,0.9001736111111112,0.8932291666666666,0.8993055555555556,0.8973958333333334,0.0030763967268523516,5,0,0.11597222222222214
3,0.0021349430084228516,0.0002675213953641491,0.00781545639038086,0.0006307988382791046,18,{'n_neighbors': 18},0.8715277777777778,0.8819444444444444,0.8715277777777778,0.8923611111111112,0.8923611111111112,0.8819444444444444,0.009316949906249141,4,0.8984375,0.8932291666666666,0.8967013888888888,0.890625,0.8975694444444444,0.8953125,0.0029360302995291225,5,0,0.11805555555555558
4,0.002042531967163086,0.0002192321776958765,0.007546138763427734,0.0007988759947847639,19,{'n_neighbors': 19},0.8611111111111112,0.8819444444444444,0.8680555555555556,0.8888888888888888,0.9027777777777778,0.8805555555555555,0.01482927535004347,5,0.8958333333333334,0.8958333333333334,0.8940972222222222,0.890625,0.8949652777777778,0.8942708333333333,0.0019332515148715486,5,0,0.11944444444444446
5,0.002009010314941406,0.0002189135244922232,0.007011270523071289,0.0005298011383626747,20,{'n_neighbors': 20},0.8611111111111112,0.875,0.8645833333333334,0.8854166666666666,0.8923611111111112,0.8756944444444444,0.011907241805195994,6,0.8932291666666666,0.8862847222222222,0.8880208333333334,0.8888888888888888,0.8914930555555556,0.8895833333333334,0.002479662648799595,5,0,0.12430555555555556
6,0.0023748397827148436,0.0004914432686611151,0.00784454345703125,0.0008245186339845738,21,{'n_neighbors': 21},0.8576388888888888,0.8819444444444444,0.8611111111111112,0.8819444444444444,0.8923611111111112,0.875,0.013357905598382888,7,0.890625,0.8845486111111112,0.8871527777777778,0.8880208333333334,0.8880208333333334,0.8876736111111111,0.0019487798889447471,5,0,0.125
7,0.002010822296142578,0.00026870105998602135,0.008212614059448241,0.000928558104792868,22,{'n_neighbors': 22},0.8541666666666666,0.875,0.8611111111111112,0.8819444444444444,0.8888888888888888,0.8722222222222221,0.012880025688188463,8,0.8836805555555556,0.8845486111111112,0.8836805555555556,0.8845486111111112,0.8862847222222222,0.884548611111111,0.0009509072178908998,5,0,0.12777777777777788
8,0.001969718933105469,0.0002534646562187084,0.008516788482666016,0.0011653521245987167,23,{'n_neighbors': 23},0.8472222222222222,0.8784722222222222,0.8611111111111112,0.8715277777777778,0.8888888888888888,0.8694444444444442,0.014333171833715465,10,0.8819444444444444,0.8836805555555556,0.8819444444444444,0.8862847222222222,0.8802083333333334,0.8828125,0.0020541943691318038,5,0,0.13055555555555576
9,0.0019249439239501954,9.16219241241337e-05,0.007823657989501954,0.0012145873663994512,24,{'n_neighbors': 24},0.84375,0.8784722222222222,0.8576388888888888,0.8784722222222222,0.8923611111111112,0.8701388888888889,0.017235657841653984,9,0.8836805555555556,0.8776041666666666,0.8793402777777778,0.8802083333333334,0.8802083333333334,0.8802083333333334,0.0019794712241304655,5,0,0.1298611111111111
0,0.0023084163665771486,0.00012496931285054834,0.007007741928100586,0.0006939248922775591,15,{'n_neighbors': 15},0.8819444444444444,0.9097222222222222,0.84375,0.8923611111111112,0.8958333333333334,0.8847222222222222,0.02233046554279657,1,0.8949652777777778,0.9019097222222222,0.9071180555555556,0.8975694444444444,0.890625,0.8984375,0.005678967789512549,6,1,0.11527777777777781
1,0.0021723270416259765,0.00019624804300873063,0.007955646514892578,0.001530912008001487,16,{'n_neighbors': 16},0.8715277777777778,0.9097222222222222,0.8263888888888888,0.8993055555555556,0.8923611111111112,0.8798611111111111,0.029511846334549716,2,0.8897569444444444,0.8975694444444444,0.9036458333333334,0.8967013888888888,0.8880208333333334,0.8951388888888889,0.005663023066076422,6,0,0.1201388888888889
2,0.002202749252319336,0.0002128709171654107,0.007645511627197265,0.001048865147377645,17,{'n_neighbors': 17},0.875,0.9027777777777778,0.8229166666666666,0.8819444444444444,0.8854166666666666,0.8736111111111111,0.026949455433239254,3,0.8914930555555556,0.8967013888888888,0.9045138888888888,0.8923611111111112,0.8897569444444444,0.8949652777777777,0.005294427320130846,6,0,0.12638888888888888
3,0.002170753479003906,0.00022513145198700237,0.008043384552001953,0.0009175254901755938,18,{'n_neighbors': 18},0.8715277777777778,0.8993055555555556,0.8298611111111112,0.8854166666666666,0.8819444444444444,0.8736111111111111,0.023611111111111093,3,0.8880208333333334,0.8914930555555556,0.9027777777777778,0.8914930555555556,0.8880208333333334,0.892361111111111,0.00543488744531198,6,0,0.12638888888888888
4,0.0021471500396728514,0.00028621899291100204,0.0077819347381591795,0.0006761941037672298,19,{'n_neighbors': 19},0.875,0.8993055555555556,0.8229166666666666,0.8854166666666666,0.8819444444444444,0.8729166666666666,0.026223899428471135,5,0.8871527777777778,0.8923611111111112,0.9010416666666666,0.8871527777777778,0.8862847222222222,0.890798611111111,0.005555555555555544,6,0,0.12708333333333344
5,0.0021471023559570313,0.0001708617793727564,0.008586597442626954,0.0018317889775244637,20,{'n_neighbors': 20},0.8645833333333334,0.90625,0.8298611111111112,0.8923611111111112,0.8680555555555556,0.8722222222222223,0.026205503144601665,6,0.8828125,0.8871527777777778,0.8958333333333334,0.8819444444444444,0.8819444444444444,0.8859375,0.0053114786599925065,6,0,0.12777777777777766
6,0.002268409729003906,0.0001878742397129829,0.008467006683349609,0.0008944636735608625,21,{'n_neighbors': 21},0.875,0.9027777777777778,0.8229166666666666,0.8888888888888888,0.8715277777777778,0.8722222222222221,0.0270209395254774,7,0.8784722222222222,0.8854166666666666,0.8949652777777778,0.8828125,0.8767361111111112,0.8836805555555556,0.006425956778931156,6,0,0.12777777777777788
7,0.002115678787231445,0.0002514771723502766,0.008680343627929688,0.0007464865989378781,22,{'n_neighbors': 22},0.8611111111111112,0.9027777777777778,0.8159722222222222,0.8888888888888888,0.875,0.86875,0.029820709102199843,8,0.8784722222222222,0.8854166666666666,0.8932291666666666,0.8793402777777778,0.8793402777777778,0.8831597222222222,0.005614917232220896,6,0,0.13124999999999998
8,0.0020741939544677733,0.0003158796012618194,0.007828378677368164,0.0007799726509338581,23,{'n_neighbors': 23},0.8645833333333334,0.9027777777777778,0.8159722222222222,0.8854166666666666,0.875,0.86875,0.029249221789795405,8,0.875,0.8854166666666666,0.8888888888888888,0.8758680555555556,0.8758680555555556,0.8802083333333333,0.005784142794776944,6,0,0.13124999999999998
9,0.002058887481689453,0.00020674630919010093,0.008209037780761718,0.0006065707976968102,24,{'n_neighbors': 24},0.8576388888888888,0.8993055555555556,0.8159722222222222,0.8854166666666666,0.8611111111111112,0.8638888888888889,0.028497617400948885,10,0.8723958333333334,0.8836805555555556,0.8932291666666666,0.8706597222222222,0.8732638888888888,0.8786458333333332,0.008600323664236685,6,0,0.13611111111111107
0,0.001852273941040039,0.0002587366490351655,0.007489156723022461,0.0007581926498704077,15,{'n_neighbors': 15},0.8576388888888888,0.90625,0.8680555555555556,0.90625,0.8819444444444444,0.8840277777777779,0.01971537439802555,1,0.9001736111111112,0.8880208333333334,0.9105902777777778,0.8940972222222222,0.9019097222222222,0.8989583333333334,0.007599329384805304,7,1,0.11597222222222214
1,0.0023132801055908204,0.00015113064682978662,0.007993745803833007,0.0003372782309313618,16,{'n_neighbors': 16},0.8541666666666666,0.90625,0.8645833333333334,0.90625,0.8854166666666666,0.8833333333333334,0.02124591463996994,2,0.8984375,0.8845486111111112,0.9053819444444444,0.8932291666666666,0.8975694444444444,0.8958333333333333,0.006857089464628971,7,0,0.11666666666666659
